id;name;acronym;state
14288,98808;FACULDADE NOVO HAMBURGO;FACULDADE IENH;RS
14292,86254;FACULDADE DE DESENVOLVIMENTO E INTEGRAÇÃO REGIONAL;FADIRE;PE
14296,737;FACULDADE TEOLÓGICA BATISTA DE BRASÍLIA;FTBB;DF
14300,61146;INSTITUTO SUPERIOR DE EDUCAÇÃO SANTA CRUZ;ISED;PE
14304,48591;FACULDADE SANTA CRUZ;FACRUZ;PE
14308,36037;FACULDADE DIOCESANA SÃO JOSÉ;FADISI;AC
14312,23483;FACULDADE DOM PEDRO II;FDPII;BA
14316,10929;FACULDADE DE ENFERMAGEM SÃO VICENTE DE PAULA;FESVIP;PB
14319,98375;FACULDADE AMÉRICA LATINA;;RS
14323,85821;FACULDADES INTEGRADAS DO BRASIL;FACBRASIL;PR
14327,73267;FACULDADES INTEGRADAS TORRICELLI;FIT;SP
14331,60713;ESCOLA SUPERIOR ASSOCIADA DE GOIÂNIA;ESUP;GO
14335,48158;FACULDADES INTEGRADAS IPITANGA;UNIBAHIA;BA
14339,35604;FACULDADES INTEGRADAS PROMOVE DE BRASILIA;;DF
14343,2305;FACULDADES INTEGRADAS DA UNIÃO DE ENSINO SUPERIOR CERTO;UNICERTO;DF
14347,10496;FACULDADE ANHANGUERA DE VALINHOS;;SP
14350,97942;FACULDADES INTEGRADAS IESGO;IESGO;GO
14354,85388;ESCOLA SUPERIOR DE CIÊNCIAS SOCIAIS;FGV;RJ
14358,72834;FACULDADE PERNAMBUCANA DE SAÚDE;FPS;PE
14362,6028;FACULDADE DE CIÊNCIAS HUMANAS E EXATAS DO SERTÃO DO SÃO FRANCISCO;FACESF;PE
14366,47725;FACULDADE MARIO SCHENBERG;FMS;SP
14370,35171;FACULDADE CATÓLICA NOSSA SENHORA DAS VITÓRIAS;FCNSV;RN
14374,22617;FACULDADE DAMAS DA INSTRUÇÃO CRISTÃ;FADIC;PE
14378,10063;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;SP
14381,97509;FACULDADE CATÓLICA SANTA TERESINHA;FCST;RN
14385,84955;FACULDADE ANHANGUERA DE CUIABÁ;FAC;MT
14389,72401;FACULDADE CIDADE VERDE;FCV;PR
14393,59847;FACULDADE DE COMPUTAÇÃO DE MONTES CLAROS;FACOMP;MG
14397,47292;FACULDADE EVANGÉLICA;FE;DF
14401,34738;FACULDADE FILADÉLFIA;FAFIL;SP
14405,22184;FACULDADE DOM LUIS DE ORLEANS E BRAGANÇA;FARRP;BA
14409,0963;SINAL - FACULDADE DE TEOLOGIA E FILOSOFIA;SINAL;AC
14412,97076;FACULDADE DE TECNOLOGIA DARCY RIBEIRO;FTDR;CE
14416,84522;INSTITUTO SUPERIOR DE EDUCAÇÃO DO MUNICÍPIO DE ITAPERUNA;ISEMI;RJ
14420,71968;FACULDADE UNILAGOS;UNILAGOS;PR
14424,59414;FUNDAÇÃO DE ENSINO SUPERIOR DE CLEVELÂNDIA;FESC;PR
14428,46859;FACULDADES INTEGRADAS DO VALE DO IVAÍ;;PR
14432,34305;FACULDADE PEDRO II;FAPE3;MG
14436,21751;FACULDADE DE TECNOLOGIA TUPY DE SÃO BENTO DO SUL;FTT-SBS;SC
14440,09197;FACULDADE DE TECNOLOGIA IPEP DE CAMPINAS;FATEC CAMPINAS;SP
14443,96643;FACULDADE DE TECNOLOGIA SAINT PASTOUS;FSP;RS
14447,84089;FACULDADE PORTAL;PORTAL;RS
14451,71535;ESCOLA SUPERIOR NACIONAL DE SEGUROS;ESNS;RJ
14455,58981;FACULDADE CIÊNCIAS DA VIDA;FCV;MG
14459,46426;FACULDADE MARANHENSE SÃO JOSÉ DOS COCAIS;FSJ;MA
14463,33872;FACULDADE DE EDUCAÇÃO DE BACABAL - FEBAC;FEBAC;MA
14467,21318;FACULDADE DE TECNOLOGIA SÃO FRANCISCO;FATESF;SP
14471,08764;FACULDADE PAULISTA DE PESQUISA E ENSINO SUPERIOR;FAPPES;SP
14474,9621;FACULDADES INTEGRADAS DOM PEDRO II;DOMPEDRO;SP
14478,83656;FACULDADES INTEGRADAS ADVENTISTAS DE MINAS GERAIS;FADMINAS;MG
14482,71102;FACULDADE DE ALMENARA;ALFA;MG
14486,58548;FACULDADE SERRA DA MESA;FASEM;GO
14490,45993;Centro de Educação Superior Única;UNICA;SC
14494,33439;FACULDADE OMNI;OMNI;RJ
14498,20885;FACULDADE IBGEN - INSTITUTO BRASILEIRO DE GESTÃO DE NEGÓCIOS;IBGEN;RS
14502,08331;FACULDADE MADRE TEREZA;FAMAT;AP
14505,95777;FACULDADE TEOLÓGICA BATISTA DE SÃO PAULO;FTBSP;SP
14509,83223;FACULDADE DE TECNOLOGIA PASTOR DOHMS;TECNODOHMS;RS
14513,70669;FACULDADE SÃO TOMAZ DE AQUINO;FSTA;BA
14517,58115;INSTITUTO UVB.BR;IUVB;SP
14521,45561;INSTITUTO DE ENSINO SUPERIOR DE MATO GROSSO;IESMT;MT
14525,33006;INSTITUTO DE ENSINO SUPERIOR DE CURITIBA;IESC;PR
14529,20452;FACULDADE DE ARACAJU;FACAR;SE
14533,07898;FACULDADE DE TECNOLOGIA RADIAL SANTO ANDRÉ;FATEC  RADIAL;SP
14536,95344;FACULDADE DE TECNOLOGIA CACHOEIRO DE ITAPEMIRIM;FACI;ES
14540,8279;FACULDADE PARAENSE DE ENSINO;FAPEN;PA
14544,70236;INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE;IESRN;RN
14548,57682;INSTITUTO MARANHENSE DE ENSINO E CULTURA;IMEC;MA
14552,45128;FACULDADE DE ENSINO DE MINAS GERAIS;FACEMG;MG
14556,32573;FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA;FESAM;AP
14560,20019;FACULDADE JUIZ DE FORA;FJF;MG
14564,07465;FACULDADE EVANGÉLICA DE GOIANÉSIA;;GO
14567,94911;FACULDADE DE TECNOLOGIA ENSITEC;ENSITEC;PR
14571,82357;FACULDADE FRUTAL;FAF;MG
14575,69803;FACULDADE DE TECNOLOGIA DE MINAS GERAIS;FATEMG;MG
14579,57249;FACULDADE GUAIRACÁ;FAG;PR
14583,44695;FACULDADE JAUENSE;;SP
14587,3214;FACULDADE DE TECNOLOGIA SENAC DO RIO GRANDE DO SUL;SENAC/RS;RS
14591,19586;FACULDADE DE TECNOLOGIA DA PARAÍBA;FATECPB;PB
14595,07032;FACULDADE DE TECNOLOGIA IAPEC;IAPEC;PR
14598,94478;FACULDADE DE DIREITO DE ALTA FLORESTA;;MT
14602,81924;FACULDADE MAURÍCIO DE NASSAU DE JOÃO PESSOA;FMN JOÃO PESSOA;PB
14606,6937;INSTITUTO DE EDUCAÇÃO SUPERIOR DE POUSO ALEGRE;FAPA;MG
14610,56816;FACULDADE VASCO DA GAMA;FVG;BA
14614,44262;FACULDADE DE TECNOLOGIA DO UNIUOL;UNIUOL;PB
14618,31707;FACULDADE DE TECNOLOGIA NOVO RUMO;;MG
14622,19153;CENTRO UNIVERSITÁRIO FACVEST;FACVEST;SC
14626,06599;FACULDADE BAIANA DE DIREITO E GESTÃO;;BA
14629,94045;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS;UFT;TO
14633,81491;FACULDADE MAURÍCIO DE NASSAU DE NATAL;FMN NATAL;RN
14637,68937;FACULDADE DAS ÁGUAS EMENDADAS - FAE;FAE;DF
14641,56383;FACULDADE LUCIANO FEIJÃO;FLF;CE
14645,43829;FACULDADE REGIONAL DE ALAGOINHAS;FARAL;BA
14649,31274;FACULDADE BRASILEIRA DE EDUCAÇÃO E CULTURA;FABEC BRASIL;GO
14653,1872;FACULDADE MAUÁ DE BRASÍLIA;MAUADF;DF
14657,06166;INSTITUTO FLORENCE DE ENSINO SUPERIOR;IFES;MA
14660,93612;ESCOLA SUPERIOR PROFESSOR PAULO MARTINS;ESPAM;DF
14664,81058;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL GUAXUPÉ;UNIFEG;MG
14668,68504;AVM - FACULDADE INTEGRADA;IAVM;RJ
14672,5595;FACULDADE BRASIL CENTRAL;FBC;GO
14676,43396;FACULDADE DECISION DE NEGÓCIOS;FACULDADE DECISION;RS
14680,30841;FACULDADE MAURÍCIO DE NASSAU DE CAMPINA GRANDE;FMN CG;PB
14684,18287;FACULDADE DE INTEGRAÇÃO DO SERTÃO;FIS;PE
14688,05733;FACULDADE MUNDIAL;;SP
14691,93179;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;FATEC SENAI RM;GO
14695,80625;FACULDADE ARNALDO HORÁCIO FERREIRA;FAAHF;BA
14699,68071;INSTITUTO DE EDUCAÇÃO SUPERIOR RAIMUNDO SÁ;IESRSA;PI
14703,55517;FACULDADE MÉTODO DE SÃO PAULO;FAMESP;SP
14707,42963;FACULDADE ANHANGUERA DE LIMEIRA;;SP
14711,30408;Faculdade Anhanguera de Indaiatuba;;SP
14715,17854;FACULDADE ALIANÇA;;GO
14719,053;FACULDADE DE ENSINO SUPERIOR SANTA BARBARA;FAESB;SP
14722,92746;FACULDADE DE TECNOLOGIA SENAC TUBARÃO;SENAC;SC
14726,80192;FACULDADE DE TECNOLOGIA SENAC CHAPECÓ;SENAC;SC
14730,67638;FACULDADE DE TECNOLOGIA SENAC BLUMENAU;SENAC;SC
14734,55084;FACULDADE DE TECNOLOGIA LUIZ ADELAR SCHEUER;FATEC- JF;MG
14738,4253;FACULDADE DE CIÊNCIAS JURÍDICAS E GERENCIAIS DE OLIVEIRA;FACIJUGO;MG
14742,29975;FACULDADES INTEGRADAS DE CATAGUASES;FIC;MG
14746,17421;FACULDADE DE TECNOLOGIA SENAI CIMATEC;SENAI CIMATEC;BA
14750,04867;INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS;ISECC;MG
14753,92313;CENTRO UNIVERSITÁRIO DE CARATINGA;UNEC;MG
14757,79759;CENTRO SUPERIOR DE ENSINO E PESQUISA DE MACHADO;CESEP;MG
14761,67205;UNIVERSIDADE DE RIO VERDE;FESURV;GO
14765,54651;FACULDADE SÃO FRANCISCO DE PIUMHI;FASPI;MG
14769,42097;FACULDADE DE TECNOLOGIA DO AMAPÁ;META;AP
14773,29543;FACULDADE DE TECNOLOGIA PENTÁGONO;FATEP;SP
14777,16988;FACULDADE DE BAURU;-;SP
14781,04434;FACULDADE DE TECNOLOGIA CENACAP;CENACAP;DF
14784,9188;FACULDADE DE TECNOLOGIA INTEGRAL;CETI;PR
14788,79326;CENTRO UNIVERSITÁRIO DE FORMIGA;UNIFORMG;MG
14792,66772;FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO;UNIVASF;PE
14796,54218;CENTRO UNIVERSITÁRIO SENAC;SENACSP;SP
14800,41664;INSTITUTO SUPERIOR DE EDUCAÇÃO DO PARANÁ;INSEP;PR
14804,2911;FACULDADE UNIÃO DE GOYAZES;FUG;GO
14808,16555;FACULDADE DE TECNOLOGIA DE JOÃO PESSOA;FATEC;PB
14812,04001;FACULDADE DE TECNOLOGIA ANCHIETA;FTA;SP
14815,91447;FACULDADE DE TECNOLOGIA SÃO MATEUS;FATESM;RO
14819,78893;FACULDADE JK - ASA NORTE;-;DF
14823,66339;FACULDADE DE TECNOLOGIA CETEP;CETEP;PR
14827,53785;FACULDADE EVANGÉLICA CRISTO REI;FECR;PI
14831,41231;FACULDADE SENAC PERNAMBUCO;SENACPE;PE
14835,28677;FACULDADE DE TECNOLOGIA INFNET RIO DE JANEIRO;INSTITUTO INFNET;RJ
14839,16122;FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA;FAIP;SP
14843,03568;FACULDADE CENECISTA DE SENHOR DO BONFIM;FACESB;BA
14846,91014;FACULDADE DE TECNOLOGIA SENAC PELOTAS;FATEC SENAC PELOTAS;RS
14850,7846;FATECE - FACULDADE DE TECNOLOGIA, CIÊNCIAS E EDUCAÇÃO;FATECE;SP
14854,65906;FACULDADE DE TECNOLOGIA SENAC PASSO FUNDO;SENAC PASSO FUNDO;RS
14858,53352;FACULDADE DE TECNOLOGIA RADIAL CURITIBA;FATEC RADIAL CTBA;PR
14862,40798;CENTRO UNIVERSITÁRIO METODISTA;IPA;RS
14866,28244;FACULDADE ANHANGUERA DE RIO CLARO;;SP
14870,15689;INSTITUTO NACIONAL DE EDUCAÇÃO DE SURDOS;INES;RJ
14874,03135;CENTRO UNIVERSITÁRIO PADRE ANCHIETA;UNIANCHIETA;SP
14877,90581;FACULDADE DE TECNOLOGIA DE BOTUCATU;FATEC BT;SP
14881,78027;FACULDADE DE TECNOLOGIA DE GARÇA;FATECGA;SP
14885,65473;FACULDADE DE TECNOLOGIA DE JUNDIAÍ;FATEC/JD;SP
14889,52919;FACULDADE DE TECNOLOGIA DE MAUÁ;FATEC MAUÁ;SP
14893,40365;FACULDADE DE TECNOLOGIA DE MOCOCA;FATEC;SP
14897,27811;FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DO RIO PRETO;FATECRP;SP
14901,15256;FACULDADE DE TECNOLOGIA ZONA LESTE;FATEC-ZL;SP
14905,02702;FACULDADE DE ITAPECERICA DA SERRA;FIT;SP
14908,90148;FACULDADE POLITEC;FAP;SP
14912,77594;CENTRO UNIVERSITÁRIO FLUMINENSE;UNIFLU;RJ
14916,6504;FACULDADE DE TECNOLOGIA DE CATALÃO;FATECA;GO
14920,52486;FACULDADE DE TECNOLOGIA INTENSIVA;FATECI;CE
14924,39932;FACULDADE TECNOLOGIA EDUVALE - AVARÉ;FATEC EDUVALE;SP
14928,27378;FACULDADE DE TECNOLOGIA TUPY CURITIBA;FTT-CWB;PR
14932,14823;CENTRO DE EDUCAÇÃO SUPERIOR BARNABITA;CESB;MG
14936,02269;FACULDADE DE CIÊNCIAS GERENCIAIS;;SP
14939,89715;FACULDADE DE TECNOLOGIA FAMA;FAMA;PE
14943,77161;FACULDADE BATISTA DO ESTADO DO RIO DE JANEIRO - FABERJ;FABERJ;RJ
14947,64607;INSTITUTO SUPERIOR DE EDUCAÇÃO DO ICESP;ISE-ICESP;DF
14951,52053;FACULDADE DE TECNOLOGIA DE GRAVATAÍ;FAQI;RS
14955,39499;FACULDADE TECNOLÓGICA INAP;FAT- INAP;MG
14959,26945;FACULDADE DE TECNOLOGIA JARDIM;FATEJ;SP
14963,1439;FACULDADE DE ROSEIRA;FARO;SP
14967,01836;FACULDADE DE TECNOLOGIA PEDRO ROGÉRIO GARCIA;FATTEP;SC
14970,89282;FACULDADE DE TECNOLOGIA DE CURITIBA;FATEC-PR;PR
14974,76728;FACULDADE DE TECNOLOGIA IBRATEC DE JOÃO PESSOA;UNIBRATEC;PB
14978,64174;FACULDADE DE TECNOLOGIA EQUIPE DARWIN;FTED;DF
14982,5162;FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE PORTO ALEGRE;Ftec Porto Alegre;RS
14986,39066;FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE BENTO GONÇALVES;Ftec Bento Gonçalves;RS
14990,26512;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;IFFarroupilha;RS
14994,13957;FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA;FATECIB;GO
14998,01403;FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL;FATESG;GO
15001,88849;ESCOLA SUPERIOR DE ENGENHARIA E GESTÃO DE SÃO PAULO - ESEG;ESEG;SP
15005,76295;FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE;FATEC SENAI;RS
15009,63741;INSTITUTO CATÓLICO DE ESTUDOS SUPERIORES DO PIAUÍ;ICESPI;PI
15013,51187;FACULDADE DE CERES;FACERES;GO
15017,38633;FACULDADE JOAQUIM NABUCO - PAULISTA;FJN;PE
15021,26079;FACULDADE TOBIAS BARRETO;FTB;SE
15025,13524;FACULDADE JATAIENSE;FAJA;GO
15029,0097;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS E DE TECNOLOGIAS DE AGUA BOA;FACESA;MT
15032,88416;FACULDADE ANHANGUERA DE SANTA BÁRBARA;;SP
15036,75862;FACULDADE ANHANGUERA DE TAUBATÉ;;SP
15040,63308;FACULDADE DE CIÊNCIAS JURÍDICAS DE ALAGOAS;FCJAL;AL
15044,50754;FACULDADE DE TECNOLOGIA SENAI SÃO JOSÉ;SENAISC;SC
15048,382;FACULDADE DE TECNOLOGIA SENAI ITAJAÍ;FATEC SENAI ITAJAÍ;SC
15052,25646;FACULDADE DE TECNOLOGIA DE PIRACICABA;FATEP;SP
15056,13092;FACULDADE JOAQUIM NABUCO RECIFE;FJN;PE
15060,00537;FACULDADE METROPOLITANA DE RIO DO SUL;FAMESUL;SC
15063,87983;FACULDADE DE TECNOLOGIA SENAC GOIÁS;;GO
15067,75429;CENTRO UNIVERSITÁRIO BARRIGA VERDE;UNIBAVE;SC
15071,62875;CENTRO DE ENSINO SUPERIOR DE UBERABA;CESUBE;MG
15075,50321;FACULDADE NOSSA CIDADE;FNC;SP
15079,37767;FACULDADE DE TECNOLOGIA PAULO FREIRE;FATEP-DF;DF
15083,25213;FACULDADE EVILÁSIO FORMIGA;FEF;PB
15087,12659;FACULDADE NAZARENA DO BRASIL;FNB;SP
15091,00104;FACULDADE PERUIBE;FPBE;SP
15094,8755;FACULDADE ALIANÇA;FACE;PI
15098,74996;FACULDADE MINEIRENSE;FAMA;GO
15102,62442;FACULDADE DE TECNOLOGIA ROGACIONISTA;ROGA;DF
15106,49888;FACULDADE DE COMUNICAÇÃO SOCIAL DE PASSOS;FACOMP;MG
15110,37334;FACULDADE DE ENSINO SUPERIOR DO NORDESTE;FAESNE;PB
15114,2478;FACULDADE DE TECNOLOGIA INED - UNIDADE IPATINGA;FATEC IPATINGA;MG
15118,12226;FACULDADE DE TECNOLOGIA CÉSAR LATTES;;SP
15121,99671;FACULDADE DE DIREITO DE PEDRO LEOPOLDO;FADIPEL;MG
15125,87117;INSTITUTO SUPERIOR DE EDUCAÇÃO PROFESSORA NAIR FORTES ABU-MERHY;ISEFOR;MG
15129,74563;INSTITUTO SUPERIOR DE EDUCAÇÃO DE MATIAS BARBOSA;ISEMB;MG
15133,62009;FACULDADE AÇÃO;FCTVALE;SC
15137,49455;FACULDADE DE TECNOLOGIA INED - UNIDADE LAGOA DA PAMPULHA;FATEC/PITÁGORAS;MG
15141,36901;FACULDADES INTEGRADAS DE CACOAL;UNESC;RO
15145,24347;FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;MG
15149,11793;INSTITUTO DE FILOSOFIA E TEOLOGIA DE GOIÁS;IFITEG;GO
15152,99238;FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;GO
15156,86684;FACULDADE DE TECNOLOGIA DE PORTO ALEGRE;FAQI;RS
15160,7413;FACULDADE LITERATUS;FAL;AM
15164,61576;FACULDADE DO VALE ELVIRA DAYRELL - FAVED;FAVED;MG
15168,49022;FACULDADE INTEGRAÇÃO TIETE;FIT;SP
15172,36468;FACULDADE DE TECNOLOGIA SENAC JARAGUÁ DO SUL;;SC
15176,23914;FACULDADE DE TECNOLOGIA SENAI CETIND;;BA
15180,1136;FACULDADE DO CENTRO EDUCACIONAL MINEIRO - FACEM;FACEM-BH;MG
15183,98805;FACULDADE DE TECNOLOGIA AMÉRICA DO SUL;;PR
15187,86251;FACULDADE DE TECNOLOGIA DE PALMAS;FTP;TO
15191,73697;FACULDADE DE CIÊNCIAS SOCIAIS DOS PALMARES;FACIP;PE
15195,61143;FACULDADE DE TECNOLOGIA ÁLVARES DE AZEVEDO;FAATESP;SP
15199,48589;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS;IF SUL DE MINAS;MG
15203,36035;FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;MG
15207,23481;FACULDADE TERRA NORDESTE;FATENE;CE
15211,10927;FACULDADE PADRE ANCHIETA DE CAJAMAR;;SP
15214,98372;FACULDADE DE EDUCAÇÃO FÍSICA DE ARAGUAÍNA;ITPAC;TO
15218,85818;FACULDADES INTEGRADAS DE MINEIROS;FIMES;GO
15222,73264;INSTITUTO SUPERIOR DE EDUCAÇÃO DE GOIANA;I.S.E.G.;PE
15226,6071;FACULDADE DE BALSAS;UNIBALSAS;MA
15230,48156;FACULDADE PANAMERICANA DE JI-PARANÁ;;RO
15234,35602;FACULDADE JK - UNIDADE I - GAMA;;DF
15238,23048;FACULDADE DE ENFERMAGEM DE BELO JARDIM;FAEB;PE
15242,10494;FACULDADES INTEGRADAS BARROS MELO;FIBAM;PE
15245,97939;FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE;FATEC SENAI BH;MG
15249,85385;FACULDADE PROFESSOR MIGUEL ÂNGELO DA SILVA SANTOS;FEMASS;RJ
15253,72831;FACULDADE UNIGRAN CAPITAL;UNIGRAN CAPITAL;MS
15257,60277;FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN;FACENE/RN;RN
15261,47723;FACULDADE SÃO PAULO;FACSP;SP
15265,35169;ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA;ESPA;SP
15269,22615;FACULDADE RIO CLARO;;RS
15273,10061;FACULDADE CIDADE DE GUANHÃES - FACIG;FACIG;MG
15276,97506;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;PA
15280,84952;FACULDADE METROPOLITANA DE MARABÁ;METROPOLITANA;PA
15284,72398;FACULDADE DOM PEDRO II DE TECNOLOGIA;FAB;BA
15288,59844;FACULDADE PASCHOAL DANTAS;FPD;SP
15292,4729;FACULDADE ANHANGUERA JARAGUÁ DO SUL;FATEJA;SC
15296,34736;FACULDADE DE TECNOLOGIA DO VALE DO IVAÍ;FATEC-IVAI;PR
15300,22182;FACULDADES INTEGRADAS CAMPO-GRANDENSES;FIC;RJ
15304,09628;UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA;UFRB;BA
15307,97074;FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS;UFGD;MS
15311,84519;FACULDADE REGIONAL PALMITOS;FAP;SC
15315,71965;CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM;UNISALESIANO;SP
15319,59411;FACULDADE INTEGRADA TIRADENTES;FITS;AL
15323,46857;FACULDADE ADVENTISTA DA BAHIA;FADBA;BA
15327,34303;FACULDADE DE TECNOLOGIA SENAI CAMPO GRANDE;;MS
15331,21749;FACULDADE SÃO FRANCISCO DA PARAÍBA;FASP;PB
15335,09195;FACULDADE DE TECNOLOGIA HERRERO;FATEC;PR
15338,96641;FACULDADE PARQUE;FAP;BA
15342,84086;FACULDADE DE EXCELÊNCIA EDUCACIONAL DO RIO GRANDE DO NORTE;SUDERN;RN
15346,71532;FACULDADE CENTRO MATO-GROSSENSE;;MT
15350,58978;FACULDADE DE TECNOLOGIA MACHADO DE ASSIS;FAMA;PR
15354,46424;FACULDADE DO NORTE GOIANO;FNG;GO
15358,3387;FACULDADE APOGEU;APOGEU;DF
15362,21316;FACULDADE DE TECNOLOGIA FATEP;FATEP;SP
15366,08762;FACULDADE DE OURO PRETO DO OESTE;UNEOURO;RO
15369,96208;FACULDADE CATÓLICA DE RONDONIA;FCR;RO
15373,83653;FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS EM RIBEIRÃO PRETO;;SP
15377,71099;FACULDADE DE CIÊNCIAS GERENCIAIS EM VOTUPORANGA;;SP
15381,58545;FACULDADE DE CIÊNCIAS GERENCIAIS BARÃO DE JUNDIAÍ;FCG;SP
15385,45991;FACULDADE DE ENSINO SUPERIOR KM 126;;PR
15389,33437;FACULDADE DE TECNOLOGIA ASSESSORITEC;;SC
15393,20883;FACULDADE DE EDUCAÇÃO E MEIO AMBIENTE;FAEMA;RO
15397,08329;FACULDADE ANHANGUERA DE CAXIAS DO SUL;FACS;RS
15400,95775;FACULDADE DE TECNOLOGIA FUNDETEC;FATEF;SP
15404,8322;FACULDADE DE TECNOLOGIA TECMED;TECMED;SP
15408,70666;FACULDADE ANGLO-AMERICANO DE JOÃO PESSOA;FAAJP;PB
15412,58112;FACULDADE ANGLO-AMERICANO DE CAXIAS DO SUL;FAACS;RS
15416,45558;FACULDADE ANGLO-AMERICANO DE PASSO FUNDO;FAAPF;RS
15420,33004;FACULDADE ANHANGÜERA DE SÃO JOSÉ;;SP
15424,2045;FACULDADE ANHANGÜERA DE SOROCABA;FSO;SP
15428,07896;FACULDADE ANHANGÜERA DE PIRACICABA;;SP
15431,95342;FACULDADE DE AGRONEGÓCIO PARAÍSO DO NORTE;FAPAN;PR
15435,82787;FACULDADE RIO SONO;RISO;TO
15439,70233;FACULDADE DELTA;FACULDADE DELTA;GO
15443,57679;FACULDADE PORTO DAS ÁGUAS;FAPAG;SC
15447,45125;FACULDADE CENTRO PAULISTANO;;SP
15451,32571;FACULDADE DE TECNOLOGIA DE NOVA ANDRADINA;;MS
15455,20017;FACULDADE NOROESTE;-;GO
15459,07463;FACULDADE NOVA ROMA;FNR;PE
15462,94909;FACULDADE DE TECNOLOGIA GESTÃO & MARKETING;IBGM / FGM;PE
15466,82354;FACULDADE ALTERNATIVA DE ENSINO SUPERIOR DO AGRESTE - FAESA;;AL
15470,698;ESCOLA DOMINICANA DE TEOLOGIA;;SP
15474,57246;FACULDADES INTEGRADAS VIANNA JÚNIOR;FIVJ;MG
15478,44692;FACULDADE DE CIÊNCIAS HUMANAS DE CRUZEIRO;FACIC;SP
15482,32138;FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA;FATEGIDIO;MG
15486,19584;FACULDADE CENECISTA DE RIO BONITO;FACERB;RJ
15490,0703;FACULDADE MESSIANICA;;SP
15493,94476;FACULDADE DE TECNOLOGIA SENAC DF;FAC SENAC DF;DF
15497,81921;FACULDADE PRESBITERIANA AUGUSTO GALVÃO;FAPAG;BA
15501,69367;FACULDADE DE PATROCINIO;IESP;MG
15505,56813;FACULDADE SANTA EMÍLIA;;PE
15509,44259;FACULDADE CATÓLICA DO CARIRI;;CE
15513,31705;FACULDADE REGIONAL DE RIACHÃO DO JACUÍPE;FARJ;BA
15517,19151;FACULDADE DE TECNOLOGIA DE SANTA CATARINA;FATESC;SC
15521,06597;FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ;FATECIE;PR
15524,94043;CENTRO UNIVERSITÁRIO MUNICIPAL DE SÃO JOSÉ;USJ;SC
15528,81488;FACULDADE DE TECNOLOGIA ALFA DE UMUARAMA;;PR
15532,68934;FACULDADE UNA DE CONTAGEM;FUNAC;MG
15536,5638;FACULDADE BI MINAS;FACULDADE IBS;MG
15540,43826;FACULDADE KENNEDY DE BELO HORIZONTE;FKBH;MG
15544,31272;FACISA-UNAI FACULDADE DE CIÊNCIAS DA SAÚDE DE UNAÍ;FACISA-UNAI;MG
15548,18718;FACULDADE DE TECNOLOGIA CDL DE FORTALEZA;;CE
15552,06164;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA;IFRO;RO
15555,9361;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFTO;TO
15559,81055;FACULDADE DE TECNOLOGIA CENTEC - CARIRI;CENTEC;CE
15563,68501;FACULDADES INTEGRADAS DE ITARARÉ;FAFIT-FACIC;SP
15567,55947;FACULDADE ANTÔNIO MENEGHETTI;AMF;RS
15571,43393;FACULDADE DE TECNOLOGIA SENAI FELIX GUISARD;;SP
